Time,controller_network_latency.mean {controllerid: 2828},controller_network_latency.mean {controllerid: 2830},controller_network_latency.mean {controllerid: 2831},controller_network_latency.mean {controllerid: 2832},controller_network_latency.mean {controllerid: 2833},controller_network_latency.mean {controllerid: 2834},controller_network_latency.mean {controllerid: 2835},controller_network_latency.mean {controllerid: 2836},controller_network_latency.mean {controllerid: 2837},controller_network_latency.mean {controllerid: 2838},controller_network_latency.mean {controllerid: 2839},controller_network_latency.mean {controllerid: 2840},controller_network_latency.mean {controllerid: 2841},controller_network_latency.mean {controllerid: 2842},controller_network_latency.mean {controllerid: 2843},controller_network_latency.mean {controllerid: 2844},controller_network_latency.mean {controllerid: 2845},controller_network_latency.mean {controllerid: 2846},controller_network_latency.mean {controllerid: 2847},controller_network_latency.mean {controllerid: 2848},controller_network_latency.mean {controllerid: 2849},controller_network_latency.mean {controllerid: 2850},controller_network_latency.mean {controllerid: 2851},controller_network_latency.mean {controllerid: 2852},controller_network_latency.mean {controllerid: 2853},controller_network_latency.mean {controllerid: 2854},controller_network_latency.mean {controllerid: 2855},controller_network_latency.mean {controllerid: 2856},controller_network_latency.mean {controllerid: 2857},controller_network_latency.mean {controllerid: 2858},controller_network_latency.mean {controllerid: 2859},controller_network_latency.mean {controllerid: 2860},controller_network_latency.mean {controllerid: 2861},controller_network_latency.mean {controllerid: 4416},controller_network_latency.mean {controllerid: 8083},controller_network_latency.mean {controllerid: 8084}
1633350540000,7.143,5.903,7.683,,9.016,7.912,8.626,7.752,,7.842,7.811,,10.494,8.725,8.086,6.183,8.085,8.447,18.827,,7.707,,8.568,8.66,5.359,5.585,6.852,,6.409,18.991,8.299,17.655,,6.452,6.232,5.455
1633350600000,10.147,5.119,9.134,8.117,6.249,10.564,,,7.065,7.803,6.177,,,9.003,8.06,7.269,7.332,12.199,14.254,8.488,,,,,,7.702,8.681,,7.008,10.744,7.991,9.031,8.072,6.464,,
1633350660000,7.815,5.776,9.901,7.97,8.555,,7.546,11.121,10.529,10.339,,,10.845,14.427,7.258,7.955,7.451,8.379,12.955,7.573,8.082,,9.382,8.624,7.621,8.039,7.678,,7.329,8.052,,,8.572,6.36,6.079,5.96
1633350720000,,5.201,,6.874,11.969,7.766,9.002,9.723,9.648,,7.243,,9.122,9.699,,,7.121,9.868,14.715,8.314,8.965,,10.138,9.172,6.993,7.678,,,7.741,7.948,7.181,7.227,9.65,,5.15,6.07
1633350780000,6.693,,7.687,11.778,,8.621,8.244,7.694,6.957,7.324,7.745,,7.487,,7.693,7.598,,,,7.986,7.827,,8.171,7.009,6.667,,7.633,,,,8.656,7.962,7.247,5.759,5.841,5.991
1633350840000,9.095,4.254,8.311,,7.532,7.75,7.507,7.036,,8.222,7.041,,8.322,8.7,7.417,7.073,7.257,8.009,19.035,,7.118,,9.135,,,8.228,7.878,,6.821,7.085,9.606,8.217,,6.279,4.592,5.946
1633350900000,22.102,5.445,18.078,7.964,7.533,,,,7.6,6.29,6.568,,,10.671,7.917,8.604,7.744,8.705,26.891,11.229,,,,8.123,8,7.084,9.154,,7.864,7.494,6.82,7.188,8.214,5.392,6.639,5.894
1633350960000,7.788,4.632,7.086,7.725,8.425,12.483,10.363,7.228,8.164,7.056,,,11.021,7.749,11.032,7.735,8.147,9.226,20.742,6.448,7.819,,10.091,7.764,7.094,7.102,7.732,,7.356,8.117,,,7.216,4.708,,
1633351020000,,6.921,,7.146,,7.833,9.06,7.806,6.999,,7.822,,9.051,8.623,,,7.703,10.054,16.445,8.093,8.076,,9.971,7.975,7.279,7.865,,,8.064,7.802,6.47,7.761,7.598,,5.131,6.152
1633351080000,8.176,4.68,9.472,12.042,6.605,6.442,10.295,9.251,9.118,13.51,7.83,,7.07,,8.65,8.17,,,,9.274,7.812,,8.873,11.33,6.705,,8.822,,,,6.451,10.063,,6.313,4.848,5.147
1633351140000,6.69,,8.13,,6.809,8.383,9.956,6.424,,7.051,6.942,,8.748,8.025,6.937,6.491,8.886,6.958,15.989,,7.572,,9.849,,,7.267,9.106,,8.426,8.221,7.288,7.468,10.677,6.429,6.79,5.922
1633351200000,8.288,5.877,7.077,8.15,7.472,,,,7.108,8.084,7.494,,,8.574,6.994,7.277,5.786,5.723,21.933,6.566,,,,7.764,6.395,6.625,9.255,,7.405,8.085,8.907,6.882,7.58,5.719,5.829,6.939
1633351260000,8.105,6.632,7.361,6.125,8.427,8.029,7.699,8.989,8.561,8.448,,,10.81,7.853,6.641,,6.798,10.096,21.657,8.482,7.942,,9.764,6.391,6.921,6.674,7.798,,7.793,8.379,,,7.284,5.461,,
1633351320000,,6.391,,8.416,,7.352,8.03,7.625,8.621,,20.032,,21.77,9.027,,9.749,7.326,10.603,18.051,8.549,7.45,,11.74,8.291,6.225,19.238,,,7.191,6.51,7.644,7.177,6.332,5.803,6.278,6.673
1633351380000,7.395,6.006,7.715,8.747,17.962,7.761,7.598,6.638,9.46,8.558,7.477,,18.738,8.155,6.505,8.495,,,,9.452,10.147,,8.22,7.059,7.05,,9.098,,,,8.041,8.124,,,6.597,5.515
1633351440000,6.768,6.774,17.595,,7.52,6.847,9.977,8.606,,7.099,7.478,,8.219,,6.602,6.224,7.424,6.859,14.052,,6.33,,8.942,,,20.368,19.175,,8.441,6.635,6.969,9.216,8.246,7.175,6.042,6.069
1633351500000,9.78,,6.685,8.564,8.866,,,,11.23,8.125,,,,9.9,7.881,8.005,9.481,20.893,26.671,8.427,,,,7.984,17.84,7.09,8.469,,7.559,7.481,,8.486,6.367,4.8,5.957,5.337
1633351560000,11.607,6.15,7.38,8.801,,8.565,7.874,7.461,9.546,7.659,7.787,,9.137,11.298,8.555,,7.653,9.018,18.279,6.7,6.923,,8.854,7.114,17.797,9.47,8.361,,7.827,7.071,8.687,,6.08,5.777,4.586,5.842
1633351620000,,5.592,,7.146,8.855,6.754,10.557,7.734,9.695,,7.792,,8.2,9.833,,6.941,,,15.778,8.383,8.892,,10.616,6.765,6.588,9.167,,,7.887,8.685,6.653,8.084,7.432,6.132,,
1633351680000,9.464,5.311,5.804,8.65,8.254,6.345,7.023,7.689,8.668,9.48,7.877,,9.491,7.978,8.009,6.524,8.219,9.116,,7.937,8.177,,8.842,8.749,6.381,,8.028,,,,7.922,7.264,,7.424,6.679,6.412
1633351740000,7.686,5.322,6.356,,7.156,5.536,10.307,,,8.335,7.439,,,,8.013,6.595,7.846,6.576,14.18,,6.595,,,,,6.045,6.877,,7.268,8.324,5.507,7.303,6.862,,5.569,5.639
1633351800000,7.471,5.709,6.008,6.245,7.215,,,6.317,6.764,7.333,,,8.511,7.684,8.713,7.79,6.66,7.229,18.849,6.574,,,11.423,6.281,6.008,6.038,7.143,,7.784,6.298,,7.463,6.808,4.539,5.645,4.985
1633351860000,7.03,,8.031,9.442,,9.179,8.258,11.018,7.972,6.96,7.76,,9.362,7.752,8.255,,7.892,11.637,16.806,6.855,6.025,,8.368,8.094,5.989,7.82,7.031,,8.005,8.016,7.382,,9.312,7.007,6.283,5.609
1633351920000,,6.428,,19.478,6.912,7.895,19.148,7.564,6.849,,8.714,,12.137,8.073,,8.144,,,17.495,8.516,7.081,,9.097,8.049,7.572,6.763,,,8.19,8.392,8.047,11.275,7.435,5.721,5.965,6.806
1633351980000,8.839,5.972,6.292,7.049,8.51,9.274,7.759,7.247,9.33,7.283,8.181,,6.592,9.935,7.57,7.251,6.958,7.415,,7.374,10.215,,7.491,8.371,6.78,,6.966,,,,7.039,18.982,,4.729,,
1633352040000,8.542,6.622,8.99,,19.303,6.641,8.028,,,7.914,7.079,,,,7.915,6.562,6.585,7.49,20.002,,7.907,,7.648,,,7.968,7.16,,7.892,6.211,6.417,8.577,7.492,,6.349,5.102
1633352100000,7.809,3.948,7.495,6.991,,,,8.93,7.806,6.68,,,5.798,7.861,18.219,8.074,17.473,8.069,19.932,7.065,,,,8.198,5.567,7.574,7.619,,8.82,9.067,,,17.82,5.944,5.348,5.173
1633352160000,,,8.089,7.547,7.176,6.842,18.253,32.775,8.85,7.241,6.816,,8.862,8.104,8.014,,8.4,8.289,16.779,8.247,7.475,,10.861,8.311,19.337,8.65,6.766,,7.618,8.283,6.63,5.727,7.351,6.372,5.661,5.82
1633352220000,7.747,5.478,,7.253,18.744,7.178,7.185,8.906,7.922,,7.015,,9.379,11.108,,7.935,,,32.343,9.081,8.461,,9.218,18.66,8.104,6.624,,,,,9.75,10.098,7.31,5.459,6.503,6.135
1633352280000,10.958,5.773,6.928,,7.727,10.714,7.005,9.169,,8.295,8.401,,8.055,20.431,8.9,9.364,8.801,7.862,,8.036,7.775,,10.01,8.207,6.498,,20.154,,8.522,7.924,8.344,8.511,,5.527,5.881,
1633352340000,7.308,5.118,6.967,10.334,7.114,7.915,6.348,,11.386,9.748,7.931,,,,7.204,7.27,7.749,7.603,23.143,,8.772,,,,,6.27,8.356,,6.884,9.033,6.852,7.312,6.649,6.433,,6.305
1633352400000,8.466,5.855,18.609,5.9,,,,7.776,6.732,8.389,,,6.945,9.422,8.644,6.718,8.193,8.221,28.327,19.263,,,7.75,8.898,8.304,5.901,8.027,,7.752,8.609,,,18.66,,6.492,6.278
1633352460000,,5.271,5.82,6.196,19.559,6.718,7.382,7.562,8.774,7.873,8.411,,17.724,12.314,31.588,,6.882,7.032,15.735,8.178,6.993,,8.806,19.168,6.87,7.549,,,7.995,7.895,7.714,6.627,7.348,5.886,5.422,5.228
1633352520000,6.726,,,7.464,8.199,7.511,8.439,6.69,7.875,,6.953,,13.192,8.495,,7.907,,,13.159,7.836,6.632,,9.18,8.258,7.453,9.863,8.297,,,,7.524,11.708,,5.441,5.791,5.128
1633352580000,7.001,5.59,8.204,,7.924,7.164,7.828,6.891,,6.909,7.204,,7.172,8.462,7.79,7.453,7.945,7.637,,7.703,10.303,,16.738,7.731,7.151,,6.85,,17.777,7.841,6.34,16.088,7.325,4.963,6.058,5.954
1633352640000,7.651,5.106,7.352,7.434,7.691,,9.125,,18.44,7.518,7.3,,,10.167,8.672,8.615,7.156,39.644,28.063,,8.334,,,,,7.098,7.357,,7.443,7.416,7.598,8.517,10.774,6.024,,
1633352700000,,4.309,7.051,,,,,,,9.102,,,8.756,,7.207,6.407,,,,,,,,,7.626,,,,6.678,10.948,,,,6.294,5.122,
1633352760000,,6.053,7.037,9.173,7.552,7.845,52.977,7.57,9.871,10.297,,,9.303,,8.558,,7.127,,20.523,7.295,8.323,,8.277,7.667,7.555,7.557,,,7.907,6.526,,8.495,7.625,,5.951,5.725
1633352820000,6.972,6.715,8.608,6.934,7.572,8.272,7.409,7.148,9.27,,7.49,,11.247,8.558,,7.422,,,18.385,8.771,6.649,,7.946,8.147,7.747,7.494,7.916,,,,6.417,8.356,,6.754,4.545,6.018
1633352880000,8.613,,,,12.12,9.436,7.365,7.161,,7.653,7.948,,7.565,7.276,6.922,7.823,7.854,7.337,,8.337,8.9,,6.105,7.754,6.699,,7.58,,7.411,6.591,7.734,6.755,9.069,6.6,6.349,6.076
1633352940000,7.47,5.373,8.35,9.225,,,8.037,,8.993,8.336,6.932,,,6.621,10.307,9.058,8.121,19.196,18.966,,8.304,,,,,7.983,8.726,,7.568,7.319,47.148,,7.238,5.193,6.698,6.132
1633353000000,18.91,6.177,8.383,7.953,7.549,7.094,,8.27,7.711,9.513,,,8.158,,7.657,8.18,7.356,7.239,19.833,7.431,,,8.833,8.734,7.555,7.327,8.403,,7.99,7.194,,7.436,9.422,6.469,,
1633353060000,,5.736,18.13,8.534,8.368,7.349,8.553,17.962,7.93,11.306,8.328,,6.631,9.176,6.954,,8.158,7.974,15.388,7.98,7.582,,12.424,7.84,7.438,7.511,,,7.917,6.599,7.408,8.02,7.688,5.832,6.245,5.197
1633353120000,9.496,6.129,8,8.116,8.878,6.571,24.017,8.005,7.77,,9.536,,9.114,6.828,,7.043,,,17.594,10.35,7.411,,7.2,18.709,7.667,,8.483,,,,7.54,10.732,,,5.674,5.507
1633353180000,6.989,,,,8.705,7.814,7.879,8.59,,9.212,7.16,,8.627,9.345,7.31,7.925,17.585,8.256,,8.382,7.829,,9.231,9.328,18.439,8.016,10.636,,18.565,7.185,7.91,6.785,5.759,5.387,6.078,5.439
1633353240000,8.659,5.299,7.65,8.817,,,11.548,,8.77,7.858,6.728,,,7.857,7.315,8.818,18.564,28.258,22.047,,8.981,,,,,6.087,9.275,,7.416,8.163,,,7.97,5.751,6.278,6.406
1633353300000,7.222,5.681,7.519,9.123,8.341,17.082,,7.44,7.445,7.378,,,8.083,,7.246,7.563,7.302,8.308,15.229,9.127,,,7.56,6.946,8.231,7.588,9.747,,6.159,7.32,6.029,7.586,7.949,5.986,5.715,6.23
1633353360000,,5.765,8.179,7.633,7.431,8.031,18.758,8.34,8.271,8.361,7.351,,19.138,19.521,8.9,,18.976,8.764,19.786,8.892,7.592,,7.982,8.502,8.186,8.038,,,7.795,9.185,6.501,9.091,7.405,5.165,,
1633353420000,7.115,4.998,6.756,8.346,9.02,7.312,7.155,8.718,8.423,,19.939,,10.36,6.547,,8.329,,,13.284,8.093,7.803,,9.065,9.903,9.804,,7.807,,,,9.369,8.773,,,5.793,6.672
1633353480000,7.23,5.977,,,8.895,8.55,9.39,7.914,,8.042,8.361,,10.127,13.282,9.91,6.642,8.491,7.391,,,9.393,,8.168,6.851,18.814,7.865,9.325,,7.926,7.631,17.21,6.949,8.721,6.37,6.014,5.374
1633353540000,7.992,,10.215,24.627,,,7.505,,19.024,10.419,7.141,,,8.708,8.11,7.764,8.53,7.105,16.246,7.633,7.605,,,,,7.994,7.531,,7.87,8.277,,,7.22,6.345,6.876,6.798
1633353600000,7.183,6.86,8.238,7.766,5.872,7.844,,8.397,9.035,7.956,,,7.828,,9.006,6.029,6.797,10.337,16.117,8.883,,,7.839,10.648,8.743,7.591,7.712,,7.524,6.785,8.113,7.871,7.229,6.246,6.849,6.164
1633353660000,,4.755,8.498,8.122,8.069,6.138,8.761,18.842,7.904,6.835,8.127,,8.444,8.984,18.352,,7.769,7.039,15.533,8.229,8.972,,8.942,8.763,10.419,8.135,,,8.92,9.273,8.172,7.938,19.382,6.339,,
1633353720000,9.403,5.966,7.419,6.654,6.421,7.926,7.826,8.148,8.306,,7.266,,8.188,7.887,,7.1,,,,18.713,22.058,,8.827,7.892,7.964,,6.977,,,,7.66,7.093,,5.916,6.57,6.884
1633353780000,6.354,4.978,,,,8.101,8.384,7.13,,8.756,7.409,,8.723,8.738,8.925,7.637,9.634,9.585,16.719,,8.161,,7.2,7.818,7.124,8.644,9.696,,20.487,7.627,5.442,7.326,7.474,,6.663,5.85
1633353840000,9.109,6.316,7.2,8.255,6.871,,,,7.812,7.665,7.819,,,9.329,10.492,7.473,7.379,7.785,17.095,8.211,7.685,,,,,7.382,7.209,,8.411,6.887,,,9.29,4.911,4.426,5.628
1633353900000,,,7.239,7.603,6.604,8.429,55.004,6.929,19.673,7.355,,,17.983,,6.646,8.543,7.112,33.148,15.186,7.396,,,6.105,7.77,8.687,8.456,8.529,,7.241,19.078,5.429,8.119,7.816,5.96,5.997,3.757
1633353960000,18.341,4.702,7.46,7.205,6.923,7.154,5.669,18.894,7.029,,7.423,,8.531,20.348,7.243,,8.816,7.261,14.844,9.121,7.983,,7.313,9.142,9.246,7.236,,,7.029,7.534,7.142,7.438,,6.802,5.148,5.954
1633354020000,7.926,5.695,8.154,18.642,5.887,8.204,7.843,9.157,17.885,7.145,7.466,,21.712,16.972,,7.232,,,,8.138,6.726,,7.085,7.178,19.184,,6.08,,,,9.728,7.548,9.593,5.363,,
1633354080000,7.546,5.691,,,,19.102,8.47,18.243,,8.054,8.265,,6.599,8.165,7.886,7.77,8.645,32.452,27.456,,8.674,,7.963,7.483,,7.118,20.565,,8.453,8.328,5.703,,7.703,6.076,5.75,6.234
1633354140000,17.343,5.79,7.867,7.791,6.561,,,,8.002,8.143,7.835,,,8.255,7.011,7.822,8.684,8.41,17.264,7.149,8.361,,,,8.047,7.435,9.13,,7.898,6.406,,7.835,8.637,,6.201,6.506
1633354200000,,,7.575,6.684,7.497,18.278,10.633,7.177,12.208,7.653,,,10.852,9.617,9.302,7.61,8.097,6.716,29.427,6.622,,,7.847,9.384,7.958,8.398,8.311,,6.448,6.343,7.208,8.057,7.539,6.069,4.972,6.039
1633354260000,19.229,6.134,7.287,7.286,7.917,7.606,7.425,19.887,6.708,,8.528,,9.349,,7.665,,6.205,,16.07,8.184,8.08,,7.387,7.925,17.193,7.062,,,8.179,7.126,7.821,7.38,,6.368,6.01,6.381
1633354320000,6.431,6.319,5.479,,,7.069,9.886,8.756,9.342,8.026,6.483,,9.809,7.695,,7.322,,8.487,,7.713,6.306,,8.332,9.178,7.845,,7.507,,,,7.508,7.697,13.718,4.954,5.88,5.32
1633354380000,12.875,4.338,,9.022,7.27,,8.435,8.954,,6.583,17.129,,9.754,15.248,6.645,6.816,7.216,6.82,40.091,,7.309,,8.2,11.263,,7.829,7.595,,6.968,6.667,6.505,,6.432,5.151,,
1633354440000,8.294,5.895,7.546,7.76,9.156,7.623,,,9.457,7.855,,,,9.779,7.952,8.554,7.222,8.343,13.766,6.396,,,,,7.548,7.782,8.769,,7.678,6.887,,9.807,10.44,,6.018,5.442
1633354500000,,5.864,7.673,8.215,8.458,8.726,10.132,7.057,9.194,9.071,17.165,,7.285,7.619,9.408,9.954,7.529,8.04,15.468,7.713,8.064,,19.068,19.509,18.65,6.143,8.228,,8.571,7.99,8.962,8.283,7.616,5.241,6.36,5.802
1633354560000,6.441,,7.862,9.249,16.338,21.417,17.014,12.154,7.862,,10.247,,10.175,,7.266,,7.23,,14.001,8.568,7.699,,7.898,8.577,8.676,7.926,,,8.421,7.336,7.998,6.568,,6.275,4.721,5.995
1633354620000,8.159,4.274,5.964,,,8.472,22.362,7.747,,7.472,7.803,,6.352,19.127,,18.265,,30.628,,7.413,8.319,,7.046,7.887,19.077,,9.465,,,,6.558,7.159,7.92,5.183,6.533,6.699
1633354680000,7.006,5.452,,7.59,8.637,,7.005,12.235,7.443,7.663,8.322,,,8.525,21.16,7.634,7.585,7.703,27.816,,10.129,,6.967,8.139,,7.469,8.486,,19.4,17.907,6.618,,18.71,6.543,,
1633354740000,,5.004,8.874,7.308,8.56,18.533,,,7.337,8.372,,,7.775,12.508,8.244,6.601,8.602,9.548,20.521,8.413,,,,,6.579,7.882,6.582,,6.435,7.845,,7.592,7.852,5.04,5.552,6.139
1633354800000,21.565,5.944,8.375,7.981,7.092,6.962,9.377,7.974,7.848,7.195,7.796,,8.54,8.478,7.497,,10.307,7.116,25.684,8.163,8.133,,8.842,7.983,7.498,7.287,7.915,,7.858,6.676,7.973,17.554,7.498,,6.347,5.796
1633354860000,20.033,5.96,8.692,9.102,7.206,8.205,8.468,7.297,7.874,,8.004,,10.46,,,8.04,,,28.785,8.375,7.219,,9.951,6.907,7.996,7.772,,,6.892,7.785,18.012,9.053,,7.057,6.323,7.078
1633354920000,8.641,,8.376,,,6.944,8.048,8.319,,8.768,7.335,,8.113,8.771,8.299,9.113,8.472,9.898,,7.808,8.216,,8.089,8.289,8.721,,7.87,,,,7.441,17.845,7.365,5.617,5.862,5.983
1633354980000,6.95,6.371,5.948,7.143,7.375,,11.049,7.091,8.489,7.19,8.532,,,8.82,8.642,8.944,8.963,7.498,35.222,,8.172,,7.475,7.81,,19.29,8.998,,8.949,8.098,7.351,,7.335,6.397,6.03,6.835
1633355040000,,6.692,,8.15,7.194,8.106,,,8.553,10.443,,,8.378,7.459,6.999,7.085,16.809,9.286,18.205,8.439,,,,,8.428,19.055,8.494,,6.19,7.545,,8.648,6.388,5.168,,
1633355100000,6.743,6.544,7.776,8.698,8.576,6.768,8.056,10.766,7.442,7.224,9.489,,7.749,8.845,8.308,,7.897,9.259,23.611,7.52,8.339,,7.065,7.731,6.601,7.385,,,8.335,7.962,7.836,13.842,,6.427,6.408,5.942
1633355160000,6.886,6.009,6.534,6.18,,7.2,7.405,8.235,7.02,,8.067,,8.695,,19.018,7.119,,,29.494,8.3,6.842,,7.017,9.913,7.342,5.908,7.85,,7.93,7.357,18.366,19.46,8.121,,6.211,6.458
1633355220000,8.903,,9.978,,7.962,6.524,9.166,17.817,,8.025,8.584,,8.23,7.953,,19.547,7.48,7.247,,7.299,7.664,,8.187,19.765,7.466,,7.456,,,,6.333,7.576,7.883,5.322,6.671,6.705
1633355280000,7.115,6.045,7.532,7.581,7.995,,22.011,,17.646,11.147,7.517,,,10.714,17.324,8.813,19.612,37.13,20.194,,18.553,,7.447,,,8.719,7.2,,7.651,7.889,15.205,,7.924,5.11,6.091,5.62
1633355340000,,5.342,,6.973,19.689,7.759,,7.694,7.468,9.126,,,8.832,7.219,6.032,7.504,7.57,42.478,15.175,8.241,,,,7.259,8.495,6.432,8.976,,19.231,6.699,,8.852,5.711,6.466,5.913,5.416
1633355400000,7.932,5.21,16.94,9.777,7.577,6.88,67.981,7.684,8.065,7.756,7.943,,7.807,7.737,6.632,,7.573,59.972,20.391,7.805,18.749,,7.744,6.124,20.565,6.823,,,8.103,29.439,12.538,6.301,,6.365,,
1633355460000,14.087,6.091,29.009,8.077,,6.547,10.949,9.234,8.338,,7.074,,8.22,,30.668,7.4,,,21.032,8.237,7.94,,8.425,8.547,8.411,8.855,17.957,,8.286,7.687,8.117,8.362,8.078,6.517,5.778,6.368
1633355520000,6.609,5.82,7.644,,7.199,7.668,19.756,8.139,,8.544,8.079,,8.63,7.907,,7.574,8.368,13.971,,9.601,7.836,,7.805,10.184,7.189,,8.902,,,,7.77,,7.817,,5.385,6.423
1633355580000,7.251,,8.323,7.559,7.318,,6.625,,6.661,7.427,7.425,,,7.677,7.765,6.999,7.114,8.553,13.021,,7.423,,10.147,,,7.59,8.46,,8.407,7.905,,7.758,7.293,5.355,6.978,5.796
1633355640000,,5.955,,8.293,8.312,8.106,,7.727,8.184,7.36,,,8.059,9.202,9.235,9.746,8.804,7.53,28.217,7.704,,,,8.111,7.439,7.9,8.393,,7.126,7.392,122.514,6.871,8.07,6.361,6.024,6.888
1633355700000,9.683,4.523,7.815,8.036,7.491,7.178,14.434,7.835,7.593,9.259,17.925,,7.407,8.2,8.59,,18.168,9.865,16.094,7.547,8.045,,7.735,7.846,7.522,7.794,,,6.995,7.791,7.002,8.641,,6.643,,
1633355760000,8.717,5.858,7.181,11.376,,7.474,10.679,6.487,7.705,,7.662,,6.696,7.523,20.084,7.781,,,20.863,6.599,8.353,,9.78,6.509,7.702,8.309,8.357,,9.073,,7.288,7.222,17.428,6.061,6.074,4.704
1633355820000,8.321,6.71,8.456,,7.015,,8.326,6.891,,8.544,7.792,,9.001,,,7.534,7.955,7.289,,7.71,9.243,,8.42,8.885,7.272,,6.861,,,7.187,7.185,,8.228,,5.319,5.836
1633355880000,,5.419,9.954,6.847,7.473,8.966,33.298,,8.613,8.137,6.802,,,8.658,9.059,8.42,7.541,9.57,33.911,,7.892,,7.73,,,7.93,8.867,,7.404,7.852,,7.098,7.535,6.589,5.09,5.328
1633355940000,7.825,,,7.308,8.093,7.684,,8.423,7.927,7.885,,,7.984,9.819,7.651,9.182,7.607,13.262,14.578,18.277,,,,8.964,7.969,7.059,7.596,,7.374,7.178,7.778,7.65,8.04,6.334,4.624,6.889
1633356000000,7.627,5.57,7.973,9.022,,7.632,8.581,20.243,7.483,8.408,7.219,,7.478,11.304,7.529,,26.853,33.976,20.439,7.74,7.436,,19.733,8.039,6.986,6.525,,,7.086,5.957,10.22,7.97,,5.961,6.374,5.986
1633356060000,7.869,5.95,6.544,7.304,6.21,8.65,7.664,8.34,8.819,,18.049,,7.611,12.191,,8.42,,,15.369,9.015,8.338,,7.921,8.594,6.947,8.775,6.807,,,,7.32,5.654,8.682,4.407,,
1633356120000,7.53,6.131,7.083,,6.828,,7.619,8.127,,8.053,18.785,,7.049,,19.57,8.796,7.648,9.338,,8.197,7.356,,8.401,9.556,6.582,,7.081,,6.93,8.534,7.197,,7.209,5.421,5.705,6.136
1633356180000,,5.132,17.158,8.573,8.474,7.338,10.313,,6.707,10.262,7.174,,,8.307,6.424,9.846,7.588,8.619,33.251,,8.797,,7.261,,,7.667,8.515,,6.164,7.783,,7.429,7.202,,7.09,5.279
1633356240000,8.384,,,11.531,7.047,19.067,,8.529,7.533,10.581,,,8.084,7.453,7.207,7.985,8.102,17.457,15.47,21.924,,,,9.74,7.557,7.457,7.636,,19.364,5.589,7.249,7.065,7.157,5.897,5.287,5.963
1633356300000,8.025,5.556,7.439,6.578,,8.054,8.822,7.565,7.895,,5.86,,9.762,9.434,7.194,,6.351,8.194,15.542,8.868,8.878,,17.309,8.902,6.743,7.929,,,8.009,8.183,7.104,7.276,,5.658,6.132,5.58
1633356360000,7.371,5.189,18.563,,7.003,7.512,15.436,8.894,7.675,7.131,8.028,,6.865,8.143,,7.064,,,21.354,18.012,8.055,,7.072,8.182,6.969,7.984,7.703,,,,7.272,7.281,7.532,5.902,5.874,6.495
1633356420000,8.836,5.554,8.338,5.591,21.196,,10.379,8.138,,8.522,8.977,,8.993,,7.219,7.894,7.289,7.46,,8.683,7.371,,8.004,7.43,6.06,,9.859,,10.626,7.615,7.676,,7.245,6.248,,
1633356480000,,5.536,5.911,7.594,8.595,8.169,6.888,,8.658,8.958,8.172,,,8.378,7.774,18.018,7.568,7.873,21.485,,8.001,,8.039,,,7.222,8.474,,7.183,8.518,,7.684,18.329,6.386,5.933,6.917
1633356540000,7.965,6.101,,7.745,,7.637,,20.411,8.136,8.679,,,8.155,8.026,7.007,7.284,7.758,7.73,14.077,7.831,,,,7.913,6.37,7.189,7.734,,7.271,7.454,6.294,7.172,9.04,,5.258,6.019
1633356600000,7.682,,8.431,7.644,8.668,6.786,9.071,10.741,6.642,,9.277,,18.044,8.375,8.671,,9.073,7.127,12.65,8.626,19.86,,18.45,9.14,7.879,5.709,,,7.647,6.779,7.562,18.226,,5.538,7.132,6.348
1633356660000,8.149,6.522,6.936,,7.37,8.394,7.111,9.13,,7.856,7.335,,7.805,8.109,,8.222,,,,18.699,7.7,,8.252,8.638,7.994,8.104,8.909,,,,7.185,,6.192,6.147,6.062,5.29
1633356720000,6.967,4.691,7.718,8.873,7.475,,6.972,9.249,8.522,9.403,8.197,,8.059,,20.497,8.036,8.132,7.163,20.424,19.997,9.169,,7.235,7.978,7.329,,8.873,,8.131,7.941,7.834,7.455,7.463,5.775,5.976,
1633356780000,,6.324,8.775,7.262,7.195,7.389,6.159,,6.663,7.532,6.842,,,8.089,7.227,8.241,17.951,11.522,21.385,,18.234,,7.759,,,8.449,7.541,,7.877,7.837,,8.731,9.434,6.898,,5.769
1633356840000,8.92,5.705,,7.175,,9.068,,13.735,8.399,8.807,,,12.265,10.214,7.143,7.719,7.732,8.773,20.12,7.395,,,,9.018,7.386,7.685,9.063,,18.955,7.676,7.107,7.317,,,4.784,6.901
1633356900000,6.933,6.421,6.735,8.306,7.835,7.708,8.194,18.392,7.948,,8.046,,8.142,19.977,8.323,,7.243,,22.856,8.44,7.56,,7.96,9.065,6.992,7.688,,,6.612,7.942,8.17,8.326,7.402,6.292,5.44,5.562
1633356960000,8.034,,9.422,,7.036,6.873,8.865,7.688,,8.448,8.765,,11.849,9.367,,8.222,,7.782,,8.266,9.355,,7.863,19.164,9.383,,11.918,,,,6.791,,7.313,4.88,5.979,6.432
1633357020000,6.814,6.551,7.795,11.155,7.377,,8.557,7.719,7.856,10.046,6.998,,6.329,20.217,6.769,7.779,17.496,7.866,15.586,7.921,11.894,,8.921,6.987,6.722,7.668,7.853,,7.618,8.448,6.844,18.907,6.971,6.542,5.927,6.434
1633357080000,,5.63,8.97,7.936,7.004,7.716,8.385,,11.073,17.64,8.333,,,,8.169,8.09,8.364,7.245,18.005,,6.905,,7.003,,,8.602,8.807,,7.659,7.653,,7.605,6.749,4.4,,
