Time,controller_raw_network_health.mean {controllerid: 2828},controller_raw_network_health.mean {controllerid: 2830},controller_raw_network_health.mean {controllerid: 2831},controller_raw_network_health.mean {controllerid: 2832},controller_raw_network_health.mean {controllerid: 2833},controller_raw_network_health.mean {controllerid: 2834},controller_raw_network_health.mean {controllerid: 2835},controller_raw_network_health.mean {controllerid: 2836},controller_raw_network_health.mean {controllerid: 2837},controller_raw_network_health.mean {controllerid: 2838},controller_raw_network_health.mean {controllerid: 2839},controller_raw_network_health.mean {controllerid: 2840},controller_raw_network_health.mean {controllerid: 2841},controller_raw_network_health.mean {controllerid: 2842},controller_raw_network_health.mean {controllerid: 2843},controller_raw_network_health.mean {controllerid: 2844},controller_raw_network_health.mean {controllerid: 2845},controller_raw_network_health.mean {controllerid: 2846},controller_raw_network_health.mean {controllerid: 2847},controller_raw_network_health.mean {controllerid: 2848},controller_raw_network_health.mean {controllerid: 2849},controller_raw_network_health.mean {controllerid: 2850},controller_raw_network_health.mean {controllerid: 2851},controller_raw_network_health.mean {controllerid: 2852},controller_raw_network_health.mean {controllerid: 2853},controller_raw_network_health.mean {controllerid: 2854},controller_raw_network_health.mean {controllerid: 2855},controller_raw_network_health.mean {controllerid: 2856},controller_raw_network_health.mean {controllerid: 2857},controller_raw_network_health.mean {controllerid: 2858},controller_raw_network_health.mean {controllerid: 2859},controller_raw_network_health.mean {controllerid: 2860},controller_raw_network_health.mean {controllerid: 2861},controller_raw_network_health.mean {controllerid: 4416},controller_raw_network_health.mean {controllerid: 8083},controller_raw_network_health.mean {controllerid: 8084}
1633857000000,,101,,,,,100,76,79,,86,78,66,127,100,100,100,,100,100,100,100,,97,,82,100,100,100,100,88,,,101,101,101
1633857060000,,,,,,,100,79,78,94,85,81,,127,,,100,100,,100,100,100,98,,,,100,100,100,100,89,,,101,101,101
1633857120000,,101,,,,,100,78,,94,86,,68,,100,100,100,100,100,100,,100,98,98,,79,100,100,100,100,,,,101,101,
1633857180000,,101,,,,,100,,80,94,86,81,66,127,100,100,100,100,100,100,100,100,99,97,,82,,100,,,88,,,,101,101
1633857240000,,101,,,,,,78,77,91,,79,66,127,100,100,,100,100,,100,,98,98,,80,100,,100,100,87,,,101,,101
1633857300000,,101,,,,,100,79,81,,86,78,67,127,100,100,100,,100,100,100,100,,97,,80,100,100,100,100,87,,,101,101,101
1633857360000,,101,,,,,100,79,78,92,86,,,127,,,100,100,,100,100,100,98,,,,100,100,100,100,89,,,101,101,101
1633857420000,,,,,,,100,80,,95,86,81,69,,100,100,98,100,100,100,,100,98,98,,80,100,100,100,100,,,,101,101,101
1633857480000,,101,,,,,100,,80,92,87,78,67,127,100,100,98,100,100,100,100,100,98,98,,79,,100,,,87,,,101,101,
1633857540000,,101,,,,,,78,79,93,,78,66,127,100,100,,100,100,,100,,99,98,,81,100,,100,100,89,,,,,101
1633857600000,,101,,,,,100,80,79,,86,79,66,127,100,100,98,,100,100,100,100,,98,,80,100,100,100,100,88,,,101,101,101
1633857660000,,101,,,,,100,78,,92,86,,,127,,,98,100,,100,100,100,98,,,,100,100,100,100,88,,,101,101,101
1633857720000,,,,,,,100,,79,94,86,78,67,,100,100,97,100,100,100,,100,99,98,,82,100,100,100,100,,,,101,101,101
1633857780000,,101,,,,,100,79,78,93,86,78,67,127,100,100,97,100,100,100,100,100,98,98,,80,,100,,,87,,,101,101,
1633857840000,,101,,,,,,79,79,93,,78,67,127,100,100,,100,100,,100,,98,98,,82,100,,100,100,88,,,101,101,101
1633857900000,,101,,,,,100,81,78,,85,80,,127,100,100,98,,100,100,100,100,,98,,80,100,100,100,100,87,,,,,101
1633857960000,,101,,,,,100,77,,93,86,,67,127,,,98,100,,100,100,100,99,,,,100,100,100,100,87,,,101,101,101
1633858020000,,101,,,,,100,,78,95,86,78,68,127,100,100,98,100,100,100,,100,98,98,,86,100,100,100,100,,,,101,101,101
1633858080000,,,,,,,100,82,80,93,88,78,66,,100,100,97,100,100,100,100,100,98,98,,80,,100,,,87,,,101,101,101
1633858140000,,101,,,,,,78,79,94,,77,67,127,100,100,,,100,,100,,98,98,,85,100,,100,100,87,,,101,101,
1633858200000,,101,,,,,100,78,81,,86,,,127,100,100,98,100,100,100,100,100,,97,,79,100,100,100,100,86,,,101,101,101
1633858260000,,101,,,,,100,77,,92,86,81,68,127,,,98,100,,100,100,100,99,,,,100,100,100,100,87,,,,,101
1633858320000,,101,,,,,100,,78,93,86,77,68,127,100,100,98,100,100,100,,100,98,98,,82,100,100,100,100,,,,101,101,101
1633858380000,,101,,,,,100,78,79,93,86,79,67,,100,100,98,100,100,100,100,100,98,97,,79,,100,,,88,,,101,101,101
1633858440000,,,,,,,,77,78,93,,,68,127,100,100,,,100,,100,,98,98,,82,100,,100,100,88,,,101,101,101
1633858500000,,101,,,,,100,79,81,,86,77,,127,100,100,98,100,100,100,100,100,,97,,79,100,100,100,100,86,,,101,101,
1633858560000,,101,,,,,100,77,,92,86,78,67,127,,,98,100,,100,100,100,98,,,,100,100,100,100,87,,,,,101
1633858620000,,101,,,,,100,,78,93,86,79,68,127,100,100,98,100,100,100,,100,98,98,,81,100,100,100,100,,,,101,101,101
1633858680000,,101,,,,,,78,81,92,,77,67,,100,100,98,100,100,100,100,100,98,97,,80,,100,,,87,,,101,101,101
1633858740000,,,,,,,100,78,80,94,87,,67,127,100,100,,,100,,100,,98,98,,80,100,,100,100,87,,,101,101,101
1633858800000,,101,,,,,100,78,79,,86,78,,127,100,100,98,100,,100,100,100,,98,,79,100,100,100,100,88,,,101,101,101
1633858860000,,101,,,,,100,78,,92,86,77,71,127,,,98,100,100,100,100,100,98,,,,100,100,100,100,88,,,101,101,
1633858920000,,101,,,,,100,,77,93,86,81,67,127,100,100,98,100,100,100,,100,98,98,,81,100,100,100,100,,,,,,101
1633858980000,,101,,,,,,78,79,91,,,67,,100,100,98,100,100,100,100,100,99,98,,78,,,,,88,,,101,101,101
1633859040000,,101,,,,,100,78,78,,89,77,67,127,100,100,,,100,,100,,98,98,,80,100,100,100,100,87,,,101,101,101
1633859100000,,,,,,,100,79,81,94,86,79,,127,100,100,98,100,,100,100,100,,97,,81,100,100,100,100,87,,,101,101,101
1633859160000,,101,,,,,100,77,,93,88,77,68,127,,,98,100,100,100,100,100,98,,,,100,100,100,100,85,,,101,101,
1633859220000,,101,,,,,100,,79,93,86,,69,127,100,100,98,100,100,100,,100,97,98,,78,100,100,,100,,,,101,101,101
1633859280000,,101,,,,,,78,79,92,,77,68,,100,100,98,100,100,100,100,100,98,98,,78,,,100,,84,,,,,101
1633859340000,,101,,,,,100,80,77,,86,78,67,127,100,100,,,100,,100,,98,98,,78,100,100,100,100,87,,,101,101,101
1633859400000,,101,,,,,100,76,80,94,86,78,,127,,100,98,100,,100,100,100,,97,,80,100,100,100,100,90,,,101,101,101
1633859460000,,,,,,,100,76,,95,87,,68,127,100,,98,100,100,100,100,100,97,,,,100,100,100,100,87,,,101,101,101
1633859520000,,101,,,,,100,,77,91,86,81,68,127,100,100,98,100,100,100,,100,98,98,,78,100,100,,100,,,,101,101,
1633859580000,,101,,,,,,77,86,92,,79,68,,100,100,,100,100,100,100,100,84,98,,83,,,100,,83,,,,,101
1633859640000,,101,,,,,100,78,84,,87,78,68,127,100,100,98,,100,,100,,88,98,,78,100,100,100,100,84,,,101,101,101
1633859700000,,101,,,,,100,77,83,94,86,80,,127,,100,98,100,,100,100,100,,98,,83,100,100,100,100,89,,,101,101,101
1633859760000,,101,,,,,100,77,,93,87,,68,127,100,,98,100,100,100,100,100,80,,,,100,100,100,100,,,,101,101,101
1633859820000,,,,,,,100,,84,93,87,81,67,127,100,100,98,100,100,100,,100,86,98,,78,100,100,,100,87,,,101,101,101
1633859880000,,101,,,,,,76,83,93,,78,69,127,100,100,,100,100,100,100,100,85,98,,78,,,100,,88,,,101,101,
1633859940000,,101,,,,,100,77,82,,86,81,67,,100,100,99,,100,,100,,82,98,,79,100,100,100,100,86,,,,,101
1633860000000,,101,,,,,100,77,,93,89,,,127,,100,98,100,,100,100,100,,98,,80,100,100,100,100,88,,,101,101,101
1633860060000,,101,,,,,100,78,84,95,87,79,68,127,100,,98,100,100,100,,100,83,,,,100,100,100,100,,,,101,101,101
1633860120000,,,,,,,100,,79,94,90,79,67,127,100,100,98,100,100,100,100,100,83,98,,78,,100,,100,87,,,101,101,101
1633860180000,,101,,,,,,76,77,93,,81,70,127,100,100,,100,100,100,100,100,80,98,,80,100,,100,,84,,,101,101,
1633860240000,,101,,,,,100,77,79,,87,,68,,100,100,98,,100,,100,,83,98,,79,100,100,100,100,79,,,101,101,101
1633860300000,,101,,,,,100,77,,94,88,79,,127,,100,98,100,,100,100,100,,98,,79,100,100,100,100,88,,,,,101
1633860360000,,101,,,,,100,,78,95,87,80,67,127,100,,98,100,100,100,,100,83,,,,100,100,100,100,,,87,101,101,101
1633860420000,,101,,,,,100,76,78,93,90,80,68,127,100,100,99,100,100,100,100,100,83,98,,81,,100,,,82,,87,101,101,101
1633860480000,,,,,,,,77,79,93,,,69,127,100,100,,,100,100,100,100,81,98,,78,100,,100,100,82,,,101,101,101
1633860540000,0,101,,,,,100,77,79,,86,79,66,,100,100,98,100,100,,100,,84,98,,82,100,100,100,100,87,,87,101,101,
1633860600000,,101,,,,,100,76,,93,88,81,,127,,100,98,100,,100,100,100,,,,79,100,100,100,100,88,,23,101,101,101
1633860660000,78,101,,,,,100,,77,95,86,80,68,127,100,,98,100,100,100,,100,83,98,,,100,100,100,100,,,,,,101
1633860720000,78,101,,,,,100,76,80,93,90,,67,127,100,100,98,100,100,100,100,100,83,98,,78,,100,,,84,,92,101,101,101
1633860780000,77,101,,,,,,79,78,94,,79,68,127,100,100,,,100,100,100,100,82,98,,78,100,,100,100,87,,90,101,101,101
1633860840000,78,,,,,,100,78,78,,86,82,70,,100,100,98,100,100,,100,,84,98,,77,100,100,100,100,87,,90,101,101,101
1633860900000,,101,,,,,100,77,,93,87,81,,127,,100,99,100,,100,100,100,,,,80,100,100,100,100,87,,89,101,101,
1633860960000,82,101,,,,,100,,78,95,86,80,68,127,100,,98,100,100,100,,100,83,98,,,100,100,100,100,,,,,,101
1633861020000,78,101,,,,,100,77,79,93,87,,69,127,100,100,98,100,100,100,100,100,81,98,,79,,100,,,88,,93,101,101,101
1633861080000,78,101,,,,,,79,78,94,,81,68,127,100,100,,,100,100,100,100,84,98,,81,100,,100,100,86,,91,101,101,101
1633861140000,78,,,,,,100,77,77,,86,81,69,,100,100,98,100,100,,100,,82,98,,84,100,100,100,100,86,,94,101,101,101
1633861200000,,101,,,,,100,77,,93,86,82,,127,,100,98,100,,100,100,100,,,,79,100,100,100,100,88,,,101,101,101
1633861260000,84,101,,,,,100,,78,94,86,,66,127,100,,98,100,100,100,,100,82,98,,,100,100,100,100,,,91,101,101,
1633861320000,79,101,,,,,100,76,78,94,,82,69,127,100,100,98,100,100,100,100,100,84,98,,79,,100,,,87,,94,,,101
1633861380000,86,101,,,,,,77,78,94,86,83,68,127,100,100,,,100,100,100,100,82,98,,80,100,,100,100,86,,89,101,101,101
1633861440000,,101,,,,,100,77,77,,86,82,68,,100,100,98,100,100,,100,,85,98,,84,100,100,100,100,88,,91,101,101,101
1633861500000,78,,,,,,100,77,,94,86,80,,127,,100,98,100,,100,100,100,,,,80,100,100,100,100,87,,,101,101,101
1633861560000,82,101,,,,,100,,78,94,86,,69,127,100,,98,100,100,100,,100,82,98,,,100,100,100,100,,,90,101,101,
1633861620000,78,101,,,,,,76,79,94,,83,67,127,100,100,98,100,100,100,100,100,81,98,,79,,100,,,87,,89,101,101,101
1633861680000,82,101,,,,,100,79,78,93,86,81,70,127,100,100,,,100,100,100,,81,98,,79,100,,100,100,86,,89,,,101
1633861740000,,101,,,,,100,77,80,,86,81,,127,100,100,98,100,100,,100,100,83,98,,79,100,100,100,100,88,,90,101,101,101
1633861800000,83,101,,,,,100,79,,94,86,81,67,,,100,98,100,,100,100,100,,,,79,100,100,100,100,86,,,101,101,101
1633861860000,79,,,,,,100,,79,95,86,,68,127,100,,98,100,100,100,,100,83,98,,,100,100,100,100,,,89,101,101,101
1633861920000,78,101,,,,,,76,78,93,,79,67,127,100,100,,100,100,100,100,100,84,98,,81,,100,,,87,,91,101,101,
1633861980000,78,101,,,,,100,80,78,93,86,80,68,127,100,100,98,,100,100,100,,84,98,,80,100,,100,100,86,,90,,,101
1633862040000,,101,,,,,100,77,79,,86,80,,127,100,100,98,100,,,100,100,84,98,,79,100,100,100,100,87,,91,101,101,101
1633862100000,83,101,,,,,100,77,,94,86,,68,,,100,98,100,100,100,100,100,,,,79,100,100,100,100,86,,,101,101,101
1633862160000,79,101,,,,,100,,79,94,86,81,67,127,100,,98,100,100,100,,100,80,98,,,100,100,100,100,,,89,101,101,101
1633862220000,78,,,,,,,78,78,95,,80,68,127,100,100,,100,100,100,100,100,85,98,,80,,100,,,86,,89,101,101,101
1633862280000,,101,,,,,100,79,78,94,86,80,68,127,100,100,98,,100,100,100,,79,98,,79,100,,100,100,85,,88,101,101,
1633862340000,79,101,,,,,100,77,79,,86,78,,127,100,100,98,100,,,100,100,81,98,,80,100,100,100,100,86,,90,,,101
1633862400000,76,101,,,,,100,80,,94,86,,67,,,100,98,100,100,100,100,100,,,,79,100,100,100,100,88,,,101,101,101
1633862460000,80,101,,,,,100,,78,94,86,81,68,127,100,,98,100,100,100,,100,81,98,,,100,100,100,100,,,88,101,101,101
1633862520000,77,,,,,,,77,80,95,,79,69,127,100,100,,100,100,100,100,100,83,98,,80,,100,,,88,,90,101,101,101
1633862580000,,101,,,,,100,79,78,94,86,81,67,127,100,100,98,,100,100,100,,80,98,,81,100,,100,100,87,,89,101,101,
1633862640000,80,101,,,,,100,77,80,,86,,,127,100,100,98,100,,,100,100,83,98,,80,100,100,100,100,88,,90,101,101,101
1633862700000,78,101,,,,,100,79,,94,86,81,69,,,100,98,100,100,100,100,100,,,,78,100,100,100,100,,,,,,101
1633862760000,78,101,,,,,100,,78,94,86,81,67,127,100,,98,100,100,100,,100,80,98,,,100,100,100,100,87,,89,101,101,101
1633862820000,77,101,,,,,,79,80,93,,80,68,127,100,100,,100,100,100,100,100,84,98,,79,,,,,87,,90,101,101,101
1633862880000,,,,,,,100,78,77,94,86,,66,127,100,100,98,,100,100,100,,80,98,,84,100,100,100,100,86,,91,101,101,101
1633862940000,78,101,,,,,100,80,79,,86,80,,127,100,100,98,100,,,100,100,83,98,,78,100,100,100,100,86,,89,101,101,
1633863000000,78,101,,,,,100,78,,93,86,82,66,,,100,98,100,100,100,100,100,,,,78,100,100,100,100,,,,101,101,101
1633863060000,77,101,,,,,100,,79,94,86,80,67,127,100,,98,100,100,100,,100,80,98,,,100,100,100,100,88,,90,,,101
1633863120000,76,101,,,,,,78,79,93,,,65,127,100,100,,100,100,100,100,100,85,98,,80,,,,,87,,89,101,101,101
1633863180000,,101,,,,,100,77,79,94,86,81,66,127,100,100,98,,100,100,100,,80,98,,78,100,100,100,100,89,,89,101,101,101
1633863240000,77,,,,,,100,80,,,86,80,,127,100,100,98,100,,,100,100,83,98,,80,100,100,100,100,86,,88,101,101,101
1633863300000,88,101,,,,,100,76,81,94,86,80,67,,,100,98,100,100,100,100,100,,,,78,100,100,100,100,,,,101,101,
1633863360000,78,101,,,,,100,,78,94,86,79,66,127,100,,98,100,100,100,,100,79,98,,,100,100,100,100,89,,89,,,101
1633863420000,,101,,,,,,80,78,93,,,66,127,100,100,,100,100,100,100,100,85,99,,81,,,,,86,,89,101,101,101
1633863480000,82,101,,,,,100,78,80,93,86,80,66,127,100,100,98,,100,100,100,,81,98,,79,100,100,100,100,90,,87,101,101,101
1633863540000,78,,,,,,100,80,,,86,80,,127,100,100,98,100,,,100,100,82,,,80,100,100,100,100,86,,89,101,101,101
1633863600000,78,101,,,,,100,,78,94,86,79,66,127,,100,98,100,100,100,100,100,,98,,79,100,100,100,100,,,,101,101,
1633863660000,76,101,,,,,100,79,78,94,87,,66,,100,,98,100,100,100,,100,82,98,,,100,100,100,100,88,,90,101,101,101
1633863720000,,101,,,,,,80,78,94,,81,67,127,100,100,,100,100,100,100,100,81,98,,78,,,,,89,,90,,,101
1633863780000,79,101,,,,,100,78,78,94,86,79,66,127,100,100,98,,100,100,100,,81,98,,80,100,100,100,100,89,,89,101,101,101
1633863840000,79,101,,,,,100,78,,,86,79,,127,,100,98,100,,,100,100,82,,,77,100,100,100,100,88,,89,101,101,101
1633863900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633863960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633864020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633864080000,,,,,,,,,78,94,,,,,,,,,,,,,,,,,,,,,,,,,,
1633864140000,,,,,,,100,,,,,80,,,,100,98,100,,,,,,,,79,,,,100,87,,,,,101
1633864200000,80,,,,,,100,,79,95,,,69,127,100,100,98,100,,100,,,,,,79,100,100,100,100,,,89,101,101,101
1633864260000,78,,,,,,100,77,80,93,,78,67,,100,,98,100,100,100,100,100,82,98,,,,100,100,100,88,,90,101,101,101
1633864320000,,101,,,,,,78,79,93,86,79,66,127,100,100,,100,100,100,100,100,83,98,,81,100,,,,90,,89,101,101,
1633864380000,79,101,,,,,100,79,79,,86,80,67,127,100,100,98,,100,,100,,83,98,,79,100,100,100,100,87,,88,,,101
1633864440000,78,101,,,,,100,77,,93,86,79,,127,,100,98,100,,100,100,100,83,,,84,100,100,100,100,86,,,101,101,101
1633864500000,78,101,,,,,100,,81,94,88,,66,127,100,,98,100,100,100,,100,,98,,78,100,100,100,100,,,88,101,101,101
1633864560000,,101,,,,,,77,78,94,,82,66,,100,100,98,100,100,100,100,100,87,98,,,,100,100,100,88,,90,101,101,101
1633864620000,77,,,,,,100,78,79,93,86,80,67,127,100,100,,100,100,100,100,100,82,98,,79,100,,,,91,,89,101,101,101
1633864680000,77,101,,,,,100,77,79,,87,82,65,127,100,100,98,,100,,100,,80,98,,81,100,100,100,100,87,,89,101,101,
1633864740000,77,101,,,,,100,78,,95,86,,,127,,100,98,100,,100,100,100,83,,,79,100,100,100,100,87,,,,,101
1633864800000,76,101,,,,,100,,80,92,88,79,65,127,100,,98,100,100,100,,100,,98,,78,100,100,100,100,,,89,101,101,101
1633864860000,,101,,,,,,78,79,93,,79,65,,100,100,98,100,100,100,100,100,81,98,,,,100,100,100,88,,90,101,101,101
1633864920000,86,,,,,,100,77,80,93,86,81,66,127,100,100,,100,100,100,100,100,83,98,,80,100,,,,90,,88,101,101,101
1633864980000,78,101,,,,,100,76,78,,88,79,,127,100,100,98,,100,,100,,80,98,,78,100,100,100,100,87,,88,101,101,
1633865040000,78,101,,,,,100,77,,95,86,,67,127,,100,98,100,,100,100,100,84,,,79,100,100,100,100,86,,,101,101,101
1633865100000,,101,,,,,100,,81,94,89,78,65,127,100,,98,100,100,100,,100,,98,,78,100,100,100,100,,,89,,,101
1633865160000,76,101,,,,,,77,79,93,,78,67,127,100,100,97,100,100,100,100,100,80,98,,,,100,100,100,87,,90,101,101,101
1633865220000,79,101,,,,,100,78,82,93,86,81,66,,100,100,,100,100,100,100,100,84,98,,79,100,,,,90,,87,101,101,101
1633865280000,78,,,,,,100,77,79,,87,,,127,100,100,98,,100,,100,,83,98,,78,100,100,100,100,87,,88,101,101,101
1633865340000,78,101,,,,,100,76,,93,86,80,65,127,,100,98,100,,100,100,100,82,,,77,100,100,100,100,,,,101,101,
1633865400000,,101,,,,,100,,82,94,88,83,65,127,100,,98,100,100,100,,100,,98,,78,100,100,100,100,89,,88,,,101
1633865460000,76,101,,,,,,78,80,93,,81,67,127,100,100,,100,100,100,100,100,82,98,,,,100,100,100,86,,90,101,101,101
1633865520000,78,101,,,,,100,77,83,94,86,,65,,100,100,98,100,100,100,100,100,83,98,,78,100,,,,88,,88,101,101,101
1633865580000,77,101,,,,,100,78,80,,87,81,,127,100,100,98,,100,,100,,80,98,,79,100,100,100,100,86,,,101,101,101
1633865640000,,,,,,,100,77,,93,86,81,66,127,,100,98,100,,100,100,100,82,,,78,100,100,100,100,,,91,101,101,101
1633865700000,77,101,,,,,100,,81,94,86,79,66,127,100,,98,100,100,100,,100,,98,,79,100,100,100,100,89,,89,101,101,
1633865760000,79,101,,,,,,77,78,93,,,65,127,100,100,,100,100,100,100,100,82,98,,,,100,,100,86,,92,,,101
1633865820000,77,101,,,,,100,79,81,95,88,84,65,,100,100,98,,100,100,100,100,84,98,,77,100,,100,,87,,88,101,101,101
1633865880000,81,101,,,,,100,77,80,,86,81,,127,100,100,97,100,100,,100,,81,98,,79,100,100,100,100,86,,,101,101,101
1633865940000,,101,,,,,100,76,,94,89,80,69,127,,100,98,100,,100,100,100,82,,,76,100,100,100,100,,,92,101,101,101
1633866000000,79,,,,,,100,,80,93,86,,66,127,100,,97,100,100,100,,100,,98,,80,100,100,100,100,86,,88,101,101,
1633866060000,88,101,,,,,,77,82,93,,82,67,127,100,100,,100,100,100,100,100,80,98,,,,100,,100,88,,91,101,101,101
1633866120000,78,101,,,,,100,76,80,93,89,79,65,,100,100,97,,100,100,100,100,84,98,,77,100,,100,,87,,88,,,101
1633866180000,88,101,,,,,100,76,,,86,79,,127,100,100,97,100,100,,100,,80,98,,82,100,100,100,100,87,,,101,101,101
1633866240000,,101,,,,,100,76,81,93,89,79,66,127,,100,98,100,,100,100,100,84,,,77,100,100,100,100,,,90,101,101,101
1633866300000,76,,,,,,100,,80,93,86,,65,127,100,,98,100,100,100,,100,,98,,78,100,100,100,100,87,,88,101,101,101
1633866360000,82,101,,,,,,76,81,94,,80,66,127,100,100,,100,100,100,100,100,82,98,,,,100,,100,88,,91,101,101,
1633866420000,76,101,,,,,100,77,80,94,88,79,65,,100,100,98,,100,100,100,100,84,98,,80,100,,100,,87,,87,101,101,101
1633866480000,82,101,,,,,100,76,,,87,81,,127,100,100,98,100,,,100,,81,98,,81,100,100,100,100,87,,,,,101
1633866540000,,101,,,,,100,78,82,94,87,,66,127,,100,98,100,100,100,100,100,85,,,79,100,100,100,100,,,91,101,101,101
1633866600000,78,101,,,,,100,,79,93,86,80,67,127,100,,98,100,100,100,,100,,98,,79,100,100,100,100,86,,88,101,101,101
1633866660000,79,,,,,,,78,81,93,,80,66,127,100,100,,100,100,100,100,100,81,98,,,,100,,100,89,,91,101,101,101
1633866720000,78,101,,,,,100,80,80,93,87,81,67,127,100,100,98,,100,100,100,100,82,98,,78,100,,100,,86,,88,101,101,
1633866780000,78,101,,,,,100,78,,,86,78,,,100,100,97,100,,,100,,81,98,,80,100,100,100,100,87,,,,,101
1633866840000,,101,,,,,100,78,81,93,87,,67,127,,100,97,100,100,100,100,100,83,,,79,100,100,100,100,,,90,101,101,101
1633866900000,77,101,,,,,,,78,94,86,80,66,127,100,,98,100,100,100,,100,,98,,80,100,100,100,100,87,,89,101,101,101
1633866960000,78,101,,,,,100,79,80,94,,78,65,127,100,100,,100,100,100,100,100,82,98,,,,,,100,86,,89,101,101,101
1633867020000,78,,,,,,100,79,80,94,86,80,66,127,100,100,98,,100,100,100,100,83,98,,81,100,100,100,,87,,87,101,101,
1633867080000,,101,,,,,100,79,,,86,,,,100,100,97,100,,,100,,84,98,,79,100,100,100,100,87,,,101,101,101
1633867140000,76,101,,,,,100,,81,94,87,80,65,127,,100,98,100,100,100,100,100,84,,,79,100,100,100,100,,,89,,,101
1633867200000,76,101,,,,,,79,81,94,,79,68,127,100,,98,100,100,100,,100,,98,,79,,100,100,100,87,,87,101,101,101
1633867260000,78,101,,,,,100,78,80,93,86,79,65,127,100,100,,100,100,100,100,100,82,98,,,100,,,100,87,,90,101,101,101
1633867320000,78,,,,,,100,80,80,94,87,78,67,127,100,100,98,,100,100,100,,84,98,,81,100,100,100,,87,,88,101,101,101
1633867380000,,101,,,,,100,79,,,86,,,,,100,98,100,,,100,100,82,,,78,100,100,100,100,87,,,101,101,
1633867440000,80,101,,,,,100,,80,93,86,78,66,127,100,100,98,100,100,100,100,100,82,98,,81,100,100,100,100,,,90,101,101,101
1633867500000,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,
1633867560000,,101,,,,,,78,81,95,90,,66,,100,,,100,100,,100,100,83,98,,,,,,100,,,,101,,101
1633867620000,78,101,,,,,100,78,81,,87,,,127,100,100,98,,100,100,100,,81,98,,80,100,100,,,86,,89,101,101,101
1633867680000,,,,,,,100,79,,93,86,79,65,,,100,98,100,,,100,100,88,,,79,100,100,100,100,88,,,101,101,101
1633867740000,78,101,,,,,100,,80,95,88,81,65,127,100,100,98,100,100,100,100,100,83,98,,81,100,100,100,100,,,89,101,101,
1633867800000,79,101,,,,,,78,80,93,,79,65,127,100,,,100,100,100,,100,,98,,79,,100,100,100,86,,89,,,101
1633867860000,77,101,,,,,100,79,81,94,86,,66,127,100,100,98,100,100,100,100,100,83,98,,,100,,,100,88,,88,101,101,101
1633867920000,,101,,,,,100,81,81,,88,83,,127,100,100,98,,100,100,100,,84,98,,80,100,100,100,,87,,90,101,101,101
1633867980000,88,101,,,,,100,80,,94,86,82,65,,,100,98,100,,,100,100,82,,,79,100,100,100,100,,,,101,101,101
1633868040000,77,,,,,,100,,81,93,87,80,65,127,100,100,98,100,100,100,100,100,84,98,,81,100,100,100,100,88,,89,101,101,101
1633868100000,85,101,,,,,,80,80,94,,,65,127,100,,,100,100,100,,100,,98,,79,,100,100,100,90,,90,101,101,
1633868160000,80,101,,,,,100,79,81,93,86,81,67,127,100,100,97,100,100,100,100,100,81,98,,,100,,,,87,,88,,,101
1633868220000,,101,,,,,100,81,81,,88,81,,127,100,100,98,,100,100,100,,85,98,,79,100,100,100,100,90,,91,101,101,101
1633868280000,84,101,,,,,100,78,,94,86,79,66,,,100,98,100,,,100,100,84,,,81,100,100,100,100,,,,101,101,101
1633868340000,77,101,,,,,100,,80,93,86,,65,127,100,100,97,100,100,100,100,100,84,98,,79,100,100,100,100,86,,90,101,101,101
1633868400000,77,,,,,,,81,80,95,,82,65,127,100,,,100,100,100,,100,,98,,80,,100,100,100,90,,90,101,101,
1633868460000,76,101,,,,,100,81,81,95,87,80,66,127,100,100,98,,100,100,100,100,82,98,,,100,,,,87,,88,101,101,101
1633868520000,,101,,,,,100,80,80,,86,82,,127,100,100,99,100,100,,100,,84,98,,78,100,100,100,100,89,,88,,,101
1633868580000,78,101,,,,,100,81,,94,88,,68,127,,100,98,100,,100,100,100,82,,,80,100,100,100,100,,,,101,101,101
1633868640000,76,101,,,,,100,,79,93,87,80,66,,100,,98,100,100,100,100,100,84,98,,80,100,100,100,100,86,,89,101,101,101
1633868700000,77,,,,,,,80,81,94,,78,66,127,100,100,,100,100,100,,100,,98,,79,,100,,100,90,,89,101,101,101
1633868760000,,101,,,,,100,81,79,93,87,79,65,127,100,100,98,,100,100,100,100,83,98,,,100,,100,,86,,89,101,101,
1633868820000,78,101,,,,,100,79,80,,86,,,127,100,100,98,100,100,,100,,84,98,,78,100,100,100,100,91,,,101,101,101
1633868880000,78,101,,,,,100,84,,94,87,81,66,127,,100,98,100,,100,100,100,82,,,80,100,100,100,100,,,90,,,101
1633868940000,78,101,,,,,100,,80,94,86,79,66,,100,,98,100,100,100,100,100,84,98,,77,100,100,100,100,88,,89,101,101,101
1633869000000,77,101,,,,,,78,80,94,,82,66,127,100,100,,100,100,100,,100,,98,,77,,100,,100,88,,88,101,101,101
1633869060000,,,,,,,100,82,80,94,86,81,66,127,100,100,98,,100,100,100,100,83,98,,,100,,100,,86,,89,101,101,101
1633869120000,77,101,,,,,100,79,80,,86,,,127,100,100,98,100,100,,100,,84,98,,78,100,100,100,100,87,,,101,101,
