Time,controller_network_packet_loss.mean {controllerid: 2828},controller_network_packet_loss.mean {controllerid: 2830},controller_network_packet_loss.mean {controllerid: 2831},controller_network_packet_loss.mean {controllerid: 2832},controller_network_packet_loss.mean {controllerid: 2833},controller_network_packet_loss.mean {controllerid: 2834},controller_network_packet_loss.mean {controllerid: 2835},controller_network_packet_loss.mean {controllerid: 2836},controller_network_packet_loss.mean {controllerid: 2837},controller_network_packet_loss.mean {controllerid: 2838},controller_network_packet_loss.mean {controllerid: 2839},controller_network_packet_loss.mean {controllerid: 2840},controller_network_packet_loss.mean {controllerid: 2841},controller_network_packet_loss.mean {controllerid: 2842},controller_network_packet_loss.mean {controllerid: 2843},controller_network_packet_loss.mean {controllerid: 2844},controller_network_packet_loss.mean {controllerid: 2845},controller_network_packet_loss.mean {controllerid: 2846},controller_network_packet_loss.mean {controllerid: 2847},controller_network_packet_loss.mean {controllerid: 2848},controller_network_packet_loss.mean {controllerid: 2849},controller_network_packet_loss.mean {controllerid: 2850},controller_network_packet_loss.mean {controllerid: 2851},controller_network_packet_loss.mean {controllerid: 2852},controller_network_packet_loss.mean {controllerid: 2853},controller_network_packet_loss.mean {controllerid: 2854},controller_network_packet_loss.mean {controllerid: 2855},controller_network_packet_loss.mean {controllerid: 2856},controller_network_packet_loss.mean {controllerid: 2857},controller_network_packet_loss.mean {controllerid: 2858},controller_network_packet_loss.mean {controllerid: 2859},controller_network_packet_loss.mean {controllerid: 2860},controller_network_packet_loss.mean {controllerid: 2861},controller_network_packet_loss.mean {controllerid: 4416},controller_network_packet_loss.mean {controllerid: 8083},controller_network_packet_loss.mean {controllerid: 8084}
1633819440000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,,0,,0,0,0,0
1633819500000,0,0,0,0,0,,0,,0,,0,0,,0,0,0,0,,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0
1633819560000,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0,0,0
1633819620000,,0,0,0,0,0,,0,0,0,0,,0,0,,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,
1633819680000,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,,0
1633819740000,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0,,0,,0,0,0,0
1633819800000,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0
1633819860000,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0,0,0
1633819920000,,0,0,0,,0,,0,0,0,0,,0,,,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633819980000,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,,,
1633820040000,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0,,0,,0,0,0,0
1633820100000,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,,,,0,0,,,0,0,0,,0,0,0,0,0,0,0
1633820160000,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0
1633820220000,0,0,0,0,,0,,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633820280000,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0
1633820340000,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0,,0,,0,,,
1633820400000,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,,,,0,0,,,0,0,0,,0,0,0,0,0,0,0
1633820460000,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,0
1633820520000,0,0,0,0,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633820580000,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0
1633820640000,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,,0,,0,,0,0
1633820700000,,,,,0,,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,,0,,
1633820760000,,,,0,,,,0,0,,0,,0,,0,0,,,,0,0,,,0,,0,,,0,0,,0,,,0,
1633820820000,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0
1633820880000,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0
1633820940000,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,0,0,,0,0,0,0
1633821000000,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,,,,
1633821060000,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0
1633821120000,0,0,,0,0,0,,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633821180000,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0
1633821240000,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,0,0,,0,0,0,0
1633821300000,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,,0,,0,0,0,,0,0,0
1633821360000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,
1633821420000,0,,,0,0,0,,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633821480000,0,0,0,,0,,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0
1633821540000,0,0,0,0,0,0,0,0,0,,0,0,20,0,0,0,0,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
1633821600000,,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,0,,0,,0,0,0,,0,0,0
1633821660000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633821720000,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,
1633821780000,0,,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,0
1633821840000,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
1633821900000,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,0,,0,,0,0,0,,0,0,0
1633821960000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633822020000,0,0,,0,0,0,0,0,,0,,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,
1633822080000,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,20,0,0,,,0,,0,,0,,0,0,,0
1633822140000,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,,0,0,,,,0,0,0,,0,0,0,0,0,0,0
1633822200000,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,0
1633822260000,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633822320000,0,0,,0,0,,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0
1633822380000,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,,0,,0,,0,,,
1633822440000,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,,,0,,,,0,0,0,,0,0,0,0,0,0,0
1633822500000,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0
1633822560000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633822620000,0,0,,0,0,,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0
1633822680000,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0
1633822740000,,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,,,,0,,,,0,0,0,,0,0,0,0,,,
1633822800000,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0
1633822860000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633822920000,0,0,,0,0,,0,0,,0,,40,0,0,,,0,0,0,80,0,0,0,60,,,0,0,20,0,,,0,60,0,80
1633822980000,0,0,0,,0,0,0,,0,,0,0,0,,0,0,0,,,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0
1633823040000,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,0,
1633823100000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0
1633823160000,0,,0,0,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633823220000,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0
1633823280000,0,0,0,,0,0,0,,0,,0,,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0
1633823340000,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,,0,0,0
1633823400000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,,,
1633823460000,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633823520000,0,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0
1633823580000,0,0,,,,0,0,,0,,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0
1633823640000,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,,0,0,20
1633823700000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0
1633823760000,0,0,0,0,0,,,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,,
1633823820000,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0
1633823880000,,0,,,,0,0,,0,,0,0,0,0,0,0,0,,,,0,0,,0,,0,0,,0,0,0,0,0,0,0,0
1633823940000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,,0,0,0
1633824000000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0
1633824060000,0,0,0,0,0,,,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,
1633824120000,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,,0,0,,0
1633824180000,,,,,,0,0,,0,,0,0,0,0,0,0,0,,,,0,0,,0,,0,0,,0,0,0,0,0,0,0,0
1633824240000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0,0,,0,0,0
1633824300000,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0
1633824360000,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633824420000,0,0,0,,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,,0,,0,,0,,,
1633824480000,,0,,0,0,0,0,,0,,0,0,0,0,0,0,0,,,,0,0,,0,,0,0,0,0,0,0,0,,0,0,0
1633824540000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,0,,0,0,0,0,0,0,0
1633824600000,0,0,0,0,0,,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633824660000,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0
1633824720000,0,0,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0
1633824780000,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,0,0,,0,,0,0,0,0,0,0,0,,,,
1633824840000,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,0,,0,,0,0,0,0,0,0,0
1633824900000,0,0,0,0,0,,,0,0,0,0,0,,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633824960000,0,0,0,0,,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0
1633825020000,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0
1633825080000,,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,
1633825140000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,0,0,0,,,0
1633825200000,0,,0,0,0,,,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633825260000,0,0,0,0,,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0
1633825320000,0,0,0,,0,0,0,,0,,0,,0,0,0,0,0,,,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0
1633825380000,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,0
1633825440000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,0,0,0,,0,
1633825500000,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0
1633825560000,0,,0,0,,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0
1633825620000,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0
1633825680000,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,0
1633825740000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,0,0,0,0,0,0
1633825800000,0,0,0,0,0,,,0,,0,0,0,0,,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,
1633825860000,0,0,0,0,,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0
1633825920000,,,0,,0,0,0,,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0
1633825980000,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,,0,0,,,,0,,0,,0,0,0,,0,0,0
1633826040000,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633826100000,0,0,0,0,,0,,0,,0,0,,0,,0,,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
1633826160000,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,,,0
1633826220000,,,0,,0,0,0,,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
1633826280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,,0,0,0,,0,0,0
1633826340000,0,0,,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633826400000,0,0,0,0,0,20,,0,,0,0,0,0,,0,,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0
1633826460000,,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,,0,
1633826520000,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,0,0,0,,0,,,,,0,0,0,0,0,0,,0
1633826580000,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,,0,0,0
1633826640000,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633826700000,0,0,0,,0,0,,0,,0,,0,0,,0,,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0
1633826760000,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0
1633826820000,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,0,0,0,0,,,,
1633826880000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0
1633826940000,0,,,0,0,,0,0,,0,0,,0,0,20,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633827000000,0,0,0,,0,0,,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0
1633827060000,,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0
1633827120000,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,,0,0,,,,0,,,0,0,0,0,,0,0,0
1633827180000,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,,
1633827240000,0,,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633827300000,,0,0,,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0
1633827360000,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0
1633827420000,0,0,0,0,0,,0,0,0,,0,,,0,0,0,0,0,,,0,0,,,,0,0,,0,0,0,0,,0,0,0
1633827480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,
1633827540000,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0
1633827600000,0,,0,,,0,,0,0,0,0,,0,,0,,0,0,0,0,0,,0,0,,0,0,0,0,,,,0,0,0,0
1633827660000,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
1633827720000,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,,,0,0,,0,0,0,0,,0,0,0
1633827780000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0
1633827840000,0,0,,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,
1633827900000,0,0,0,,,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,,0,0,0,0,,,,0,0,0,0
1633827960000,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
1633828020000,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,,,0,0,,0,0,0,0,,0,0,0
1633828080000,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0
1633828140000,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633828200000,0,0,0,,,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,,0,0,0,0,,0,,0,,,
1633828260000,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,0,,,,0,0,0,0,0,,0,0,0
1633828320000,0,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,,,0,0,,,0,0,0,0,0,0,0
1633828380000,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633828440000,0,0,,,,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0
1633828500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,
1633828560000,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,,,,0,0,0,0,0,,,,0
1633828620000,0,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0,0,0,0,0,0,0
1633828680000,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633828740000,0,0,,,,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,,0,0,0,0
1633828800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633828860000,0,0,0,0,0,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,,,,,0,0,,0,0,0,,,0,
1633828920000,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0
1633828980000,0,,0,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,,,0,0,,0,0,0,0,0,,0,0,0,0,0
1633829040000,0,0,,,,0,0,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0
1633829100000,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633829160000,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0,,,0,0,0,,0,0,0
1633829220000,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,,
1633829280000,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,,,0,0,,0,0,0,0,0,,0,0,0,0,0
1633829340000,0,,,,0,0,0,,0,0,,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0
1633829400000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0
1633829460000,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,0,0,0,,0,0,0
1633829520000,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633829580000,0,0,0,0,,0,,0,,0,0,,0,0,0,,,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,,,
1633829640000,0,,,,0,0,0,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,0
1633829700000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0,0,0,0,0,0,0,0,0
1633829760000,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,,0,0,0
1633829820000,0,0,0,0,,0,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633829880000,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,,0,
1633829940000,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,0
1633830000000,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0,0,0,0,0,0,0,0,0
1633830060000,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,,0,0,0
1633830120000,0,0,0,0,,0,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633830180000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0
1633830240000,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,,0,,,
1633830300000,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,0,0,0,0,0,,0,0,0
1633830360000,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0
1633830420000,0,0,0,0,,0,,0,,0,0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0
1633830480000,0,0,0,,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0
1633830540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0
1633830600000,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,0,0,,,,
1633830660000,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,,0,0,0,0,0,0,0
